author,date,text,label,video
TheLjc808,2015-02-10T19:48:56.558000,"Youtube comments in a nut shell:<br /><br />.First<br />.301 club<br />.Skip to <a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=3m57s"">3:57</a> and close your eyes<br />.Advertisements<br />.like this comment for no reason<br />.Christianity arguements<br />.Other religious arguements<br />.Console wars<br />.#PCMASTERACE<br />.Trolls<br />.&quot;How is there 1 million views on the this video if theres online 10 people on earth/<br />.Complaints<br />.Pewdiepie fangirls<br />.Minecraft scrubs<br />./r/MontageParodies<br /><br /><br />AND ANY OTHER SHIT!!﻿ Youtube comments in a nut shell:<br /><br />.First<br />.301 club<br />.Skip to <a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=3m57s"">3:57</a> and close your eyes<br />.Advertisements<br />.like this comment for no reason<br />.Christianity arguements<br />.Other religious arguements<br />.Console wars<br />.#PCMASTERACE<br />.Trolls<br />.&quot;How is there 1 million views on the this video if theres online 10 people on earth/<br />.Complaints<br />.Pewdiepie fangirls<br />.Minecraft scrubs<br />./r/MontageParodies<br /><br /><br />AND ANY OTHER SHIT!!﻿",1,3
nienke de kimpe,2015-05-25T07:14:26.531000,Cool﻿!!!,0,3
nienke de kimpe,2015-05-25T07:14:26.531000,cool﻿,0,3
nienke de kimpe,2015-05-25T07:14:26.531000,Cool﻿ Cool﻿,0,3
reesekupp24,2015-05-14T14:10:58.987000,Check out this video on YouTube:﻿!!!,1,3
reesekupp24,2015-05-14T14:10:58.987000,check out this video on youtube:﻿,1,3
reesekupp24,2015-05-14T14:10:58.987000,Check out this video on YouTube:﻿ Check out this video on YouTube:﻿,1,3
Salah DK,2014-07-22T13:45:20.355000,awesome﻿!!!,0,3
Salah DK,2014-07-22T13:45:20.355000,awesome﻿,0,3
Salah DK,2014-07-22T13:45:20.355000,awesome﻿ awesome﻿,0,3
Captain Liverpool,2015-03-31T13:56:40.139000,please suscribe i am bored of 5 subscribers try to get it to 20!﻿!!!,1,3
Captain Liverpool,2015-03-31T13:56:40.139000,please suscribe i am bored of 5 subscribers try to get it to 20!﻿,1,3
Captain Liverpool,2015-03-31T13:56:40.139000,please suscribe i am bored of 5 subscribers try to get it to 20!﻿ please suscribe i am bored of 5 subscribers try to get it to 20!﻿,1,3
‫غاردينا خالد‬‎,2015-01-12T06:06:06.398000,Check out this video on YouTube:﻿!!!,1,3
‫غاردينا خالد‬‎,2015-01-12T06:06:06.398000,check out this video on youtube:﻿,1,3
‫غاردينا خالد‬‎,2015-01-12T06:06:06.398000,Check out this video on YouTube:﻿ Check out this video on YouTube:﻿,1,3
rbsully,2015-01-09T03:44:56.996000,Check out this video on YouTube:﻿!!!,1,3
rbsully,2015-01-09T03:44:56.996000,check out this video on youtube:﻿,1,3
rbsully,2015-01-09T03:44:56.996000,Check out this video on YouTube:﻿ Check out this video on YouTube:﻿,1,3
RandomFuntime,2014-08-04T13:27:47.451000,"Hey I&#39;m a British youtuber!!<br />I upload Weekly!! <br />It would mean the world if you could subscribe!!<br />Thanks,Joyce!!<br />﻿!!!",1,3
RandomFuntime,2014-08-04T13:27:47.451000,"hey i&#39;m a british youtuber!!<br />i upload weekly!! <br />it would mean the world if you could subscribe!!<br />thanks,joyce!!<br />﻿",1,3
RandomFuntime,2014-08-04T13:27:47.451000,"Hey I&#39;m a British youtuber!!<br />I upload Weekly!! <br />It would mean the world if you could subscribe!!<br />Thanks,Joyce!!<br />﻿ Hey I&#39;m a British youtuber!!<br />I upload Weekly!! <br />It would mean the world if you could subscribe!!<br />Thanks,Joyce!!<br />﻿",1,3
Lolumad66,2015-05-21T19:41:48.565000,Best song ever made i swear :D i still hear even doe it old!! who else?﻿!!!,0,3
Lolumad66,2015-05-21T19:41:48.565000,best song ever made i swear :d i still hear even doe it old!! who else?﻿,0,3
Lolumad66,2015-05-21T19:41:48.565000,Best song ever made i swear :D i still hear even doe it old!! who else?﻿ Best song ever made i swear :D i still hear even doe it old!! who else?﻿,0,3
mariela guzman,2015-05-02T03:56:24.560000,Check out this video on YouTube:﻿!!!,1,3
mariela guzman,2015-05-02T03:56:24.560000,check out this video on youtube:﻿,1,3
mariela guzman,2015-05-02T03:56:24.560000,Check out this video on YouTube:﻿ Check out this video on YouTube:﻿,1,3
Paige Lebrun,2015-05-26T23:25:22.172000,"LMFAO - Party Rock Anthem ft. Lauren Bennett, Goo…: <a href=""https://youtu.be/KQ6zr6kCPj8"">https://youtu.be/KQ6zr6kCPj8</a>     <br />BOX MAN GOT SOME MOVES! :D HE MAKES MEH SMILE﻿!!!",0,3
Paige Lebrun,2015-05-26T23:25:22.172000,"lmfao - party rock anthem ft. lauren bennett, goo…: <a href=""https://youtu.be/kq6zr6kcpj8"">https://youtu.be/kq6zr6kcpj8</a>     <br />box man got some moves! :d he makes meh smile﻿",0,3
Paige Lebrun,2015-05-26T23:25:22.172000,"LMFAO - Party Rock Anthem ft. Lauren Bennett, Goo…: <a href=""https://youtu.be/KQ6zr6kCPj8"">https://youtu.be/KQ6zr6kCPj8</a>     <br />BOX MAN GOT SOME MOVES! :D HE MAKES MEH SMILE﻿ LMFAO - Party Rock Anthem ft. Lauren Bennett, Goo…: <a href=""https://youtu.be/KQ6zr6kCPj8"">https://youtu.be/KQ6zr6kCPj8</a>     <br />BOX MAN GOT SOME MOVES! :D HE MAKES MEH SMILE﻿",0,3
Lemon Slices,2015-05-25T02:12:17.753000,Omg it&#39;s going to have 1bi views!﻿!!!,0,3
Lemon Slices,2015-05-25T02:12:17.753000,omg it&#39;s going to have 1bi views!﻿,0,3
Lemon Slices,2015-05-25T02:12:17.753000,Omg it&#39;s going to have 1bi views!﻿ Omg it&#39;s going to have 1bi views!﻿,0,3
Merle Walton,2015-05-26T12:53:14.308000,Love this video and the song of course﻿!!!,0,3
Merle Walton,2015-05-26T12:53:14.308000,love this video and the song of course﻿,0,3
Merle Walton,2015-05-26T12:53:14.308000,Love this video and the song of course﻿ Love this video and the song of course﻿,0,3
Eduardo Salgado Uresti,2015-05-20T13:16:34.752000,Thumbs up if shrek is gay 👍﻿!!!,1,3
Eduardo Salgado Uresti,2015-05-20T13:16:34.752000,thumbs up if shrek is gay 👍﻿,1,3
Eduardo Salgado Uresti,2015-05-20T13:16:34.752000,Thumbs up if shrek is gay 👍﻿ Thumbs up if shrek is gay 👍﻿,1,3
Tala sweet,2015-05-21T14:15:23.860000,Best song for ever💜💜😢<br />﻿!!!,0,3
Tala sweet,2015-05-21T14:15:23.860000,best song for ever💜💜😢<br />﻿,0,3
Tala sweet,2015-05-21T14:15:23.860000,Best song for ever💜💜😢<br />﻿ Best song for ever💜💜😢<br />﻿,0,3
Thejaynetts,2015-05-23T00:53:59.385000,Never get old ﻿!!!,0,3
Thejaynetts,2015-05-23T00:53:59.385000,never get old ﻿,0,3
Thejaynetts,2015-05-23T00:53:59.385000,Never get old ﻿ Never get old ﻿,0,3
Sinaloence LiveUniverseI,2015-04-29T03:58:06.452000,I like This Comment and do not kill :P﻿!!!,1,3
Sinaloence LiveUniverseI,2015-04-29T03:58:06.452000,i like this comment and do not kill :p﻿,1,3
Sinaloence LiveUniverseI,2015-04-29T03:58:06.452000,I like This Comment and do not kill :P﻿ I like This Comment and do not kill :P﻿,1,3
Ashton Larsen,2015-05-11T03:48:24.272000,Check out this playlist on YouTube:m﻿!!!,1,3
Ashton Larsen,2015-05-11T03:48:24.272000,check out this playlist on youtube:m﻿,1,3
Ashton Larsen,2015-05-11T03:48:24.272000,Check out this playlist on YouTube:m﻿ Check out this playlist on YouTube:m﻿,1,3
Jessica Benavides ,2015-05-26T04:15:04.528000,Check out this video on YouTube:<br />﻿!!!,1,3
Jessica Benavides ,2015-05-26T04:15:04.528000,check out this video on youtube:<br />﻿,1,3
Jessica Benavides ,2015-05-26T04:15:04.528000,Check out this video on YouTube:<br />﻿ Check out this video on YouTube:<br />﻿,1,3
DrPunkable,2015-05-20T17:39:26.476000,"okay, this should cover me for some time... Thumbs up if you&#39;re watching while youtube still exists.﻿!!!",1,3
DrPunkable,2015-05-20T17:39:26.476000,"okay, this should cover me for some time... thumbs up if you&#39;re watching while youtube still exists.﻿",1,3
DrPunkable,2015-05-20T17:39:26.476000,"okay, this should cover me for some time... Thumbs up if you&#39;re watching while youtube still exists.﻿ okay, this should cover me for some time... Thumbs up if you&#39;re watching while youtube still exists.﻿",1,3
JR6GAMING,2015-05-22T02:08:09.304000,lets get it to 1 BILLION﻿!!!,0,3
JR6GAMING,2015-05-22T02:08:09.304000,lets get it to 1 billion﻿,0,3
JR6GAMING,2015-05-22T02:08:09.304000,lets get it to 1 BILLION﻿ lets get it to 1 BILLION﻿,0,3
crazy girl,2015-05-23T23:26:05.305000,tension⤴︎⤴︎﻿!!!,0,3
crazy girl,2015-05-23T23:26:05.305000,tension⤴︎⤴︎﻿,0,3
crazy girl,2015-05-23T23:26:05.305000,tension⤴︎⤴︎﻿ tension⤴︎⤴︎﻿,0,3
SoulInChains00,2015-05-27T18:28:25.926000,PARTY ROCK (8) ~﻿!!!,0,3
SoulInChains00,2015-05-27T18:28:25.926000,party rock (8) ~﻿,0,3
SoulInChains00,2015-05-27T18:28:25.926000,PARTY ROCK (8) ~﻿ PARTY ROCK (8) ~﻿,0,3
Andrea Incollingo,2015-04-21T14:52:10.879000,Check out this video on YouTube:﻿!!!,1,3
Andrea Incollingo,2015-04-21T14:52:10.879000,check out this video on youtube:﻿,1,3
Andrea Incollingo,2015-04-21T14:52:10.879000,Check out this video on YouTube:﻿ Check out this video on YouTube:﻿,1,3
Roham 11,2015-05-22T20:42:29.523000,Strong messages in every  song I&#39;ve  heard.﻿!!!,0,3
Roham 11,2015-05-22T20:42:29.523000,strong messages in every  song i&#39;ve  heard.﻿,0,3
Roham 11,2015-05-22T20:42:29.523000,Strong messages in every  song I&#39;ve  heard.﻿ Strong messages in every  song I&#39;ve  heard.﻿,0,3
Rafael Diaz Jr,2015-01-25T20:57:46.039000,Check out this video on YouTube:﻿!!!,1,3
Rafael Diaz Jr,2015-01-25T20:57:46.039000,check out this video on youtube:﻿,1,3
Rafael Diaz Jr,2015-01-25T20:57:46.039000,Check out this video on YouTube:﻿ Check out this video on YouTube:﻿,1,3
Sebastian Garcia,2014-10-16T00:50:14.327000,great l subscribe﻿!!!,1,3
Sebastian Garcia,2014-10-16T00:50:14.327000,great l subscribe﻿,1,3
Sebastian Garcia,2014-10-16T00:50:14.327000,great l subscribe﻿ great l subscribe﻿,1,3
caitlyn keffer,2014-12-06T19:45:01.381000,Check out this video on YouTube:﻿!!!,1,3
caitlyn keffer,2014-12-06T19:45:01.381000,check out this video on youtube:﻿,1,3
caitlyn keffer,2014-12-06T19:45:01.381000,Check out this video on YouTube:﻿ Check out this video on YouTube:﻿,1,3
Kyle Joyce,,Check out this video on YouTube:﻿!!!,1,4
Kyle Joyce,,check out this video on youtube:﻿,1,4
Kyle Joyce,,Check out this video on YouTube:﻿ Check out this video on YouTube:﻿,1,4
ViperFoe,,"Wow justin Bieber is Better  thats why when he buys medication he always shares with his half wited money alfred but sadly enough he is an attention hog with swamp ass and an eating disorder filled with sassy mice, and flaming hot cheetos that he can eat with the power of the samurman.!!!",1,4
ViperFoe,,"wow justin bieber is better  thats why when he buys medication he always shares with his half wited money alfred but sadly enough he is an attention hog with swamp ass and an eating disorder filled with sassy mice, and flaming hot cheetos that he can eat with the power of the samurman.",1,4
ViperFoe,,"Wow justin Bieber is Better  thats why when he buys medication he always shares with his half wited money alfred but sadly enough he is an attention hog with swamp ass and an eating disorder filled with sassy mice, and flaming hot cheetos that he can eat with the power of the samurman. Wow justin Bieber is Better  thats why when he buys medication he always shares with his half wited money alfred but sadly enough he is an attention hog with swamp ass and an eating disorder filled with sassy mice, and flaming hot cheetos that he can eat with the power of the samurman.",1,4
Klaudia Marysol,,Check out this video on YouTube:﻿!!!,1,4
Klaudia Marysol,,check out this video on youtube:﻿,1,4
Klaudia Marysol,,Check out this video on YouTube:﻿ Check out this video on YouTube:﻿,1,4
MrCurr3ncY,,Hey check out my channel!!!! Please!!!,1,4
MrCurr3ncY,,hey check out my channel!!!! please,1,4
MrCurr3ncY,,Hey check out my channel!!!! Please Hey check out my channel!!!! Please,1,4
Ke Vin a.k.a. Righteous,2015-05-24T01:57:20.995000,i want to smack this year boy in to forever﻿!!!,0,4
Ke Vin a.k.a. Righteous,2015-05-24T01:57:20.995000,i want to smack this year boy in to forever﻿,0,4
Ke Vin a.k.a. Righteous,2015-05-24T01:57:20.995000,i want to smack this year boy in to forever﻿ i want to smack this year boy in to forever﻿,0,4
moisi rrudha,2015-05-24T12:38:17.713000,super rihanna﻿!!!,0,4
moisi rrudha,2015-05-24T12:38:17.713000,super rihanna﻿,0,4
moisi rrudha,2015-05-24T12:38:17.713000,super rihanna﻿ super rihanna﻿,0,4
real money,, subscribe to my feed!!!,1,4
real money,, subscribe to my feed,1,4
real money,, subscribe to my feed  subscribe to my feed,1,4
Aurora Calvanelli,2015-05-27T18:00:23.754000,I love you!❤✨﻿!!!,0,4
Aurora Calvanelli,2015-05-27T18:00:23.754000,i love you!❤✨﻿,0,4
Aurora Calvanelli,2015-05-27T18:00:23.754000,I love you!❤✨﻿ I love you!❤✨﻿,0,4
Dominic Randall,,Hi everyone. We are a duo and we are starting to record freestyles and put them on youtube. If any of you could check it out and like/comment it would mean so much to us because we love doing this. We may not have the best recording equipment but if you listen to our lyrics and rhymes I think you&#39;ll like it. If you do then please subscribe and share because we love making these videos and we want you to like them as much as possible so feel free to comment and give us pointers! Thank you!!!!,1,4
Dominic Randall,,hi everyone. we are a duo and we are starting to record freestyles and put them on youtube. if any of you could check it out and like/comment it would mean so much to us because we love doing this. we may not have the best recording equipment but if you listen to our lyrics and rhymes i think you&#39;ll like it. if you do then please subscribe and share because we love making these videos and we want you to like them as much as possible so feel free to comment and give us pointers! thank you!,1,4
Dominic Randall,,Hi everyone. We are a duo and we are starting to record freestyles and put them on youtube. If any of you could check it out and like/comment it would mean so much to us because we love doing this. We may not have the best recording equipment but if you listen to our lyrics and rhymes I think you&#39;ll like it. If you do then please subscribe and share because we love making these videos and we want you to like them as much as possible so feel free to comment and give us pointers! Thank you! Hi everyone. We are a duo and we are starting to record freestyles and put them on youtube. If any of you could check it out and like/comment it would mean so much to us because we love doing this. We may not have the best recording equipment but if you listen to our lyrics and rhymes I think you&#39;ll like it. If you do then please subscribe and share because we love making these videos and we want you to like them as much as possible so feel free to comment and give us pointers! Thank you!,1,4
emily 13,2015-05-28T23:10:37.700000,i love song :)﻿!!!,0,4
emily 13,2015-05-28T23:10:37.700000,i love song :)﻿,0,4
emily 13,2015-05-28T23:10:37.700000,i love song :)﻿ i love song :)﻿,0,4
Dany PK,,SUBSCRIBE TO MY CHANNEL X PLEASE!. SPARE!!!,1,4
Dany PK,,subscribe to my channel x please!. spare,1,4
Dany PK,,SUBSCRIBE TO MY CHANNEL X PLEASE!. SPARE SUBSCRIBE TO MY CHANNEL X PLEASE!. SPARE,1,4
canku alkan,,check out my new EM cover video trailer!!!,1,4
canku alkan,,check out my new em cover video trailer,1,4
canku alkan,,check out my new EM cover video trailer check out my new EM cover video trailer,1,4
Ikram Riani,2015-05-20T18:53:35.943000,I lovet﻿!!!,0,4
Ikram Riani,2015-05-20T18:53:35.943000,i lovet﻿,0,4
Ikram Riani,2015-05-20T18:53:35.943000,I lovet﻿ I lovet﻿,0,4
Cristian Sepulveda,2015-05-28T01:47:29.843000,"Rihana, Love Me. :(﻿!!!",0,4
Cristian Sepulveda,2015-05-28T01:47:29.843000,"rihana, love me. :(﻿",0,4
Cristian Sepulveda,2015-05-28T01:47:29.843000,"Rihana, Love Me. :(﻿ Rihana, Love Me. :(﻿",0,4
RaMpAgE420,,Check out Berzerk video on my channel ! :D!!!,1,4
RaMpAgE420,,check out berzerk video on my channel ! :d,1,4
RaMpAgE420,,Check out Berzerk video on my channel ! :D Check out Berzerk video on my channel ! :D,1,4
nataly gonzález,2015-05-19T21:49:18.833000,She looks like Megan Fox 😂 xD!!﻿!!!,0,4
nataly gonzález,2015-05-19T21:49:18.833000,she looks like megan fox 😂 xd!!﻿,0,4
nataly gonzález,2015-05-19T21:49:18.833000,She looks like Megan Fox 😂 xD!!﻿ She looks like Megan Fox 😂 xD!!﻿,0,4
FreshX,,"GUYS SHARE THIS VIDEO!!!!!  HE must have 1.000.000.000 views  Share on Facebook, groups, pages!!!!!",1,4
FreshX,,"guys share this video!!!!!  he must have 1.000.000.000 views  share on facebook, groups, pages!!",1,4
FreshX,,"GUYS SHARE THIS VIDEO!!!!!  HE must have 1.000.000.000 views  Share on Facebook, groups, pages!! GUYS SHARE THIS VIDEO!!!!!  HE must have 1.000.000.000 views  Share on Facebook, groups, pages!!",1,4
M.E.S,,im M.E.S an aspiring young rapper with high hopes.  i know you will not click this link and check out my channel. you just dont want to.  well its your choice. in fact you know what DONT CLICK!!!,1,4
M.E.S,,im m.e.s an aspiring young rapper with high hopes.  i know you will not click this link and check out my channel. you just dont want to.  well its your choice. in fact you know what dont click,1,4
M.E.S,,im M.E.S an aspiring young rapper with high hopes.  i know you will not click this link and check out my channel. you just dont want to.  well its your choice. in fact you know what DONT CLICK im M.E.S an aspiring young rapper with high hopes.  i know you will not click this link and check out my channel. you just dont want to.  well its your choice. in fact you know what DONT CLICK,1,4
Seth Ryan,2015-05-21T20:04:36.016000,Almost a billion﻿!!!,0,4
Seth Ryan,2015-05-21T20:04:36.016000,almost a billion﻿,0,4
Seth Ryan,2015-05-21T20:04:36.016000,Almost a billion﻿ Almost a billion﻿,0,4
